Unnamed: 0,id,nct_id,status,name,city,state,zip,country,continent,iso
61,37696490,NCT01277510,,Research Site,Bruxelles,,1020,Belgium,Europe,BEL
62,37696491,NCT01277510,,Research Site,Edegem,,2650,Belgium,Europe,BEL
63,37696492,NCT01277510,,Research Site,Gent,,9000,Belgium,Europe,BEL
64,37696493,NCT01277510,,Research Site,Leuven,,3000,Belgium,Europe,BEL
65,37696494,NCT01277510,,Research Site,Heidelberg,,69120,Germany,Europe,DEU
66,37696495,NCT01277510,,Research Site,Marburg,,35043,Germany,Europe,DEU
67,37696496,NCT01277510,,Research Site,Budapest,,1083,Hungary,Europe,HUN
68,37696497,NCT01277510,,Research Site,Debrecen,,4032,Hungary,Europe,HUN
69,37696498,NCT01277510,,Research Site,Pecs,,7623,Hungary,Europe,HUN
70,37696499,NCT01277510,,Research Site,Szeged,,6720,Hungary,Europe,HUN
71,37696500,NCT01277510,,Research Site,Mexico,Distrito Federal,04530,Mexico,North America,MEX
72,37696501,NCT01277510,,Research Site,Aguascalientes,,20219,Mexico,North America,MEX
73,37696502,NCT01277510,,Research Site,Gdansk,,80-952,Poland,Europe,POL
74,37696503,NCT01277510,,Research Site,Gorzow Wielkopolski,,66-400,Poland,Europe,POL
75,37696504,NCT01277510,,Research Site,Lodz,,93-338,Poland,Europe,POL
76,37696505,NCT01277510,,Research Site,Warszawa,,00-576,Poland,Europe,POL
77,37696506,NCT01277510,,Research Site,Warszawa,,04-730,Poland,Europe,POL
78,37696507,NCT01277510,,Research Site,Moscow,,107014,Russian Federation,North Asia,RUS
79,37696508,NCT01277510,,Research Site,Saint Petersburg,,198205,Russian Federation,North Asia,RUS
80,37696509,NCT01277510,,Research Site,Samara,,443095,Russian Federation,North Asia,RUS
81,37696510,NCT01277510,,Research Site,Banska Bystrica,,974 09,Slovakia,Europe,SVK
82,37696511,NCT01277510,,Research Site,Bratislava,,833 40,Slovakia,Europe,SVK
83,37696512,NCT01277510,,Research Site,Kosice,,040 11,Slovakia,Europe,SVK
84,37696513,NCT01277510,,Research Site,Barcelona,CataluÃ±a,08035,Spain,Europe,ESP
85,37696514,NCT01277510,,Research Site,Barcelona,Cataluña,08035,Spain,Europe,ESP
86,37696515,NCT01277510,,Research Site,Valencia,Comunidad Valenciana,46026,Spain,Europe,ESP
87,37696516,NCT01277510,,Research Site,Baracaldo,PaÃ-s Vasco,48903,Spain,Europe,ESP
88,37696517,NCT01277510,,Research Site,Baracaldo,País Vasco,48903,Spain,Europe,ESP
89,37700804,NCT01291498,,John Radcliffe Hospital,Oxford,,OX3 9DU,United Kingdom,Europe,GBR
90,37700375,NCT01290029,,Research Site,Los Angeles,California,90095,United States,North America,USA
91,37700376,NCT01290029,,Research Site,San Francisco,California,94143,United States,North America,USA
92,37700377,NCT01290029,,Research Site,Louisville,Kentucky,40202,United States,North America,USA
93,37700378,NCT01290029,,Research Site,Kansas City,Missouri,64108,United States,North America,USA
94,37700379,NCT01290029,,Research Site,Heidelberg,,69120,Germany,Europe,DEU
95,37700380,NCT01290029,,Research Site,Bristol,,BS2 8BJ,United Kingdom,Europe,GBR
96,37700381,NCT01290029,,Research Site,Glasgow,,G3 8SJ,United Kingdom,Europe,GBR
97,37700382,NCT01290029,,Research Site,Leeds,,LS1 3EX,United Kingdom,Europe,GBR
98,37700383,NCT01290029,,Research Site,Manchester,,M13 9WL,United Kingdom,Europe,GBR
99,37700384,NCT01290029,,Research Site,Nottingham,,NG7 2UH,United Kingdom,Europe,GBR
100,39255700,NCT05199103,Recruiting,"Department of Internal Medicine and Oncological Chemotherapy, Medical Faculty in Katowice, Medical University of Silesia",Katowice,Silesia,40-029,Poland,Europe,POL
101,37701838,NCT01297309,,Physician East PA,Greenville,North Carolina,27834,United States,North America,USA
102,37701839,NCT01297309,,University of Cincinnati Bone Health and Osteoporosis Center,Cincinnati,Ohio,45219,United States,North America,USA
103,37701840,NCT01297309,,Children's Hospital of Philadelphia,Philadelphia,Pennsylvania,19104,United States,North America,USA
104,37701841,NCT01297309,,Cetero Research DGD Research Inc.,San Antonio,Texas,78229,United States,North America,USA
105,37701842,NCT01297309,,The Vancouver Clinic,Vancouver,Washington,98664,United States,North America,USA
106,39256000,NCT05007093,Recruiting,Peking Union Medical College Hospital,Beijing,,100730,China,East Asia,CHN
107,37705592,NCT01306656,,Columbia University Medical Center,New York,New York,10032,United States,North America,USA
108,37701829,NCT01297309,,Advance Medical Research LLC,Lakewood,California,90712,United States,North America,USA
109,37701830,NCT01297309,,Mayo Clinic Jacksonville,Jacksonville,Florida,32224,United States,North America,USA
110,37701831,NCT01297309,,University of Chicago Medical Center,Chicago,Illinois,60637,United States,North America,USA
111,37701832,NCT01297309,,Indiana University School of Medicine,Indianapolis,Indiana,46202,United States,North America,USA
112,37701833,NCT01297309,,Massachusetts General Hospital,Boston,Massachusetts,02114,United States,North America,USA
113,37701834,NCT01297309,,Michigan Bone & Mineral Clinic PC,Detroit,Michigan,48236,United States,North America,USA
114,37701835,NCT01297309,,Mayo Clinic Rochester,Rochester,Minnesota,55905,United States,North America,USA
115,37701836,NCT01297309,,Columbia University Medical Center,New York,New York,10032,United States,North America,USA
116,37701837,NCT01297309,,University Physicians Group,Staten Island,New York,10301,United States,North America,USA
117,37702233,NCT01298323,,Investigational Site Number 4001,Jerusalem,,91120,Israel,Middle East,ISR
118,37702234,NCT01298323,,Investigational Site Number 4104,Napoli,,,Italy,Europe,ITA
119,37702235,NCT01298323,,Investigational Site Number 4101,Pisa,,56124,Italy,Europe,ITA
120,37702236,NCT01298323,,Investigational Site Number 4102,Roma,,00161,Italy,Europe,ITA
121,37702237,NCT01298323,,Investigational Site Number 6001,Seoul,,,"Korea, Republic of",East Asia,KOR
122,37702238,NCT01298323,,Investigational Site Number 5702,Poznan,,60-355,Poland,Europe,POL
123,37702239,NCT01298323,,Investigational Site Number 5703,Warsaw,,02-781,Poland,Europe,POL
124,37702240,NCT01298323,,Investigational Site Number 6201,Moscow,,115478,Russian Federation,North Asia,RUS
125,37702241,NCT01298323,,Investigational Site Number 6204,Moscow,,125284,Russian Federation,North Asia,RUS
126,37702242,NCT01298323,,Investigational Site Number 6202,Obninsk,,249036,Russian Federation,North Asia,RUS
127,37702243,NCT01298323,,Investigational Site Number 6203,St Petersburg,,197022,Russian Federation,North Asia,RUS
128,37702244,NCT01298323,,Investigational Site Number 7201,Uppsala,,75185,Sweden,Europe,SWE
129,37702245,NCT01298323,,Investigational Site Number 2802,Glasgow,,G120YN,United Kingdom,Europe,GBR
130,37702246,NCT01298323,,Investigational Site Number 2801,Sutton,,SM25PT,United Kingdom,Europe,GBR
131,39256234,NCT04560127,Recruiting,Peking Union Medical College Hospital,Beijing,Beijing,100730,China,East Asia,CHN
132,37702213,NCT01298323,,Investigational Site Number 301,St Leonards,,2065,Australia,Pacifica,AUS
133,37702214,NCT01298323,,Investigational Site Number 401,Wien,,1901,Austria,Europe,AUT
134,37702215,NCT01298323,,Investigational Site Number 501,Bruxelles,,1000,Belgium,Europe,BEL
135,37702216,NCT01298323,,Investigational Site Number 701,Porto Alegre,,90035-003,Brazil,South America,BRA
136,37702217,NCT01298323,,Investigational Site Number 702,Ribeirão Preto,,14048-900,Brazil,South America,BRA
137,37702218,NCT01298323,,Investigational Site Number 901,Sofia,,1527,Bulgaria,Europe,BGR
138,37702219,NCT01298323,,Investigational Site Number 1001,London,,N6A 4L6,Canada,North America,CAN
139,37702220,NCT01298323,,Investigational Site Number 1002,Sherbrooke,,J1H 5N4,Canada,North America,CAN
140,37702221,NCT01298323,,Investigational Site Number 1003,Toronto,,M5G2M9,Canada,North America,CAN
141,37702222,NCT01298323,,Investigational Site Number 1301,Beijing,,100021,China,East Asia,CHN
142,37702223,NCT01298323,,Investigational Site Number 1302,Shanghai,,,China,East Asia,CHN
143,37702224,NCT01298323,,Investigational Site Number 1901,Praha,,15006,Czechia,Europe,CZE
144,37702225,NCT01298323,,Investigational Site Number 2001,Odense C,,5000,Denmark,Europe,DNK
145,37702226,NCT01298323,,Investigational Site Number 2201,Helsinki,,FI-00029,Finland,Europe,FIN
146,37702227,NCT01298323,,Investigational Site Number 2602,Essen,,45122,Germany,Europe,DEU
147,37702228,NCT01298323,,Investigational Site Number 2603,Halle,,06120,Germany,Europe,DEU
148,37702229,NCT01298323,,Investigational Site Number 2601,Würzburg,,97080,Germany,Europe,DEU
149,37702230,NCT01298323,,Investigational Site Number 3001,Athens,,11528,Greece,Europe,GRC
150,37702231,NCT01298323,,Investigational Site Number 3501,Mumbai,,400012,India,South Asia,IND
151,37702232,NCT01298323,,Investigational Site Number 3502,Vellore,,632004,India,South Asia,IND
152,39257695,NCT03440697,Recruiting,IU School of Medicine,Indianapolis,Indiana,46202,United States,North America,USA
153,37712110,NCT01321554,,Facility 2,Malaga,Andalucia,,Spain,Europe,ESP
154,39257994,NCT02731352,,Peking Union Medical College Hospital,Peking,,100730,China,East Asia,CHN
155,37712008,NCT01321554,,Facility 1,Bronx,New York,,United States,North America,USA
156,37712009,NCT01321554,,Facility 1,New York,New York,,United States,North America,USA
157,37712010,NCT01321554,,Facility 2,New York,New York,,United States,North America,USA
158,37712011,NCT01321554,,Facility 1,Columbus,Ohio,,United States,North America,USA
159,37712012,NCT01321554,,Facility 1,Portland,Oregon,,United States,North America,USA
160,37712013,NCT01321554,,Facility 1,Philadelphia,Pennsylvania,,United States,North America,USA
161,37712014,NCT01321554,,Facility 2,Philadelphia,Pennsylvania,,United States,North America,USA
162,37712015,NCT01321554,,Facility 1,Houston,Texas,,United States,North America,USA
163,37712016,NCT01321554,,Facility 1,Seattle,Washington,,United States,North America,USA
164,37712017,NCT01321554,,Facility 1,Morgantown,West Virginia,,United States,North America,USA
165,37712018,NCT01321554,,Facility 1,Milwaukee,Wisconsin,,United States,North America,USA
166,37712019,NCT01321554,,Facility 1,Rosario,,,Argentina,South America,ARG
167,37712020,NCT01321554,,Facility 1,San Salvador de Jujuy,,,Argentina,South America,ARG
168,37712021,NCT01321554,,Facility 1,Tucuman,,,Argentina,South America,ARG
169,37712022,NCT01321554,,Facility 1,Saint Leonards,New South Wales,,Australia,Pacifica,AUS
170,37712023,NCT01321554,,Facility 1,Herston,Queensland,,Australia,Pacifica,AUS
171,37712024,NCT01321554,,Facility 1,Hobart,Tasmania,,Australia,Pacifica,AUS
172,37712025,NCT01321554,,Facility 1,Melbourne,Victoria,,Australia,Pacifica,AUS
173,37712026,NCT01321554,,Facility 1,Heidelberg,,,Australia,Pacifica,AUS
174,37712027,NCT01321554,,Facility 1,Wien,,,Austria,Europe,AUT
175,37712028,NCT01321554,,Facility 1,Bruxelles,,,Belgium,Europe,BEL
176,37712029,NCT01321554,,Facility 1,Edegem,,,Belgium,Europe,BEL
177,37712030,NCT01321554,,Facility 1,Namur,,,Belgium,Europe,BEL
178,37712031,NCT01321554,,Facility 1,Brasilia,,,Brazil,South America,BRA
179,37712032,NCT01321554,,Facility 1,Joinville,,,Brazil,South America,BRA
180,37712033,NCT01321554,,Facility 1,Novo Hamburgo,,,Brazil,South America,BRA
181,37712034,NCT01321554,,Facility 1,Rio de Janeiro,,,Brazil,South America,BRA
182,37712035,NCT01321554,,Facility 1,Salvador,,,Brazil,South America,BRA
183,37712036,NCT01321554,,Facility 1,Sao Paulo,,,Brazil,South America,BRA
184,37712037,NCT01321554,,Facility 2,Sao Paulo,,,Brazil,South America,BRA
185,37712038,NCT01321554,,Facility 1,London,Ontario,,Canada,North America,CAN
186,37712039,NCT01321554,,Facility 1,Toronto,Ontario,,Canada,North America,CAN
187,37712040,NCT01321554,,Facility 1,Montreal,Quebec,,Canada,North America,CAN
188,37712041,NCT01321554,,Facility 1,Quebec,,,Canada,North America,CAN
189,37712042,NCT01321554,,Facility 1,Santiago,,,Chile,South America,CHL
190,37712043,NCT01321554,,Facility 2,Santiago,,,Chile,South America,CHL
191,37712044,NCT01321554,,Facility 3,Santiago,,,Chile,South America,CHL
192,37712045,NCT01321554,,Facility 1,Temuco,,,Chile,South America,CHL
193,37712046,NCT01321554,,Facility 1,Vina del Mar,,,Chile,South America,CHL
194,37712047,NCT01321554,,Facility 1,Olomouc,,,Czechia,Europe,CZE
195,37712048,NCT01321554,,Facility 1,Odense,,,Denmark,Europe,DNK
196,37712049,NCT01321554,,Facility 1,Angers,,,France,Europe,FRA
197,37712050,NCT01321554,,Facility 1,Bordeaux,,,France,Europe,FRA
198,37712051,NCT01321554,,Facility 1,Caen,,,France,Europe,FRA
199,37712052,NCT01321554,,Facility 1,Clermont-Ferrand,,,France,Europe,FRA
200,37712053,NCT01321554,,Facility 1,Dijon,,,France,Europe,FRA
201,37712054,NCT01321554,,Facility 1,Lille,,,France,Europe,FRA
202,37712055,NCT01321554,,Facility 1,Lyon,,,France,Europe,FRA
203,37712056,NCT01321554,,Facility 1,Marseille,,,France,Europe,FRA
204,37712057,NCT01321554,,Facility 1,Nice,,,France,Europe,FRA
205,37712058,NCT01321554,,Facility 1,Paris,,,France,Europe,FRA
206,37712059,NCT01321554,,Facility 2,Paris,,,France,Europe,FRA
207,37712060,NCT01321554,,Facility 1,Strasbourg,,,France,Europe,FRA
208,37712061,NCT01321554,,Facility 1,Vandoeuvre Les Nancy,,,France,Europe,FRA
209,37712062,NCT01321554,,Facility 1,Villejuif,,,France,Europe,FRA
210,37712063,NCT01321554,,Facility 1,Essen,,,Germany,Europe,DEU
211,37712064,NCT01321554,,Facility 1,Hannover,,,Germany,Europe,DEU
212,37712065,NCT01321554,,Facility 1,Leipzig,,,Germany,Europe,DEU
213,37712066,NCT01321554,,Facility 1,Mainz,,,Germany,Europe,DEU
214,37712067,NCT01321554,,Facility 1,Munchen,,,Germany,Europe,DEU
215,37711981,NCT01321554,,Facility 1,Little Rock,Arkansas,,United States,North America,USA
216,37711982,NCT01321554,,Facility 1,La Jolla,California,,United States,North America,USA
217,37711983,NCT01321554,,Facility 1,Los Gatos,California,,United States,North America,USA
218,37711984,NCT01321554,,Facility 1,Mission Viejo,California,,United States,North America,USA
219,37711985,NCT01321554,,Facility 1,Orange,California,,United States,North America,USA
220,37711986,NCT01321554,,Facility 2,Orange,California,,United States,North America,USA
221,37711987,NCT01321554,,Facility 1,Sacramento,California,,United States,North America,USA
222,37711988,NCT01321554,,Facility 1,Torrance,California,,United States,North America,USA
223,37711989,NCT01321554,,Facility 1,Aurora,Colorado,,United States,North America,USA
224,37711990,NCT01321554,,Facility 1,Washington,District of Columbia,,United States,North America,USA
225,37711991,NCT01321554,,Facility 1,Orlando,Florida,,United States,North America,USA
226,37711992,NCT01321554,,Facility 1,Weston,Florida,,United States,North America,USA
227,37711993,NCT01321554,,Facility 1,Chicago,Illinois,,United States,North America,USA
228,37711994,NCT01321554,,Facility 2,Chicago,Illinois,,United States,North America,USA
229,37711995,NCT01321554,,Facility 1,Indianapolis,Indiana,,United States,North America,USA
230,37711996,NCT01321554,,Facility 1,Lexington,Kentucky,,United States,North America,USA
231,37711997,NCT01321554,,Facility 1,Baltimore,Maryland,,United States,North America,USA
232,37711998,NCT01321554,,Facility 1,Boston,Michigan,,United States,North America,USA
233,37711999,NCT01321554,,Facility 2,Boston,Michigan,,United States,North America,USA
234,37712000,NCT01321554,,Facility 1,Detroit,Michigan,,United States,North America,USA
235,37712001,NCT01321554,,Facility 1,Lansing,Michigan,,United States,North America,USA
236,37712002,NCT01321554,,Facility 1,Minneapolis,Minnesota,,United States,North America,USA
237,37712003,NCT01321554,,Facility 1,Columbia,Missouri,,United States,North America,USA
238,37712004,NCT01321554,,Facility 1,Omaha,Nebraska,,United States,North America,USA
239,37712005,NCT01321554,,Facility 1,Lebanon,New Hampshire,,United States,North America,USA
240,37712006,NCT01321554,,Facility 1,Morristown,New Jersey,,United States,North America,USA
241,37712007,NCT01321554,,Facility 1,Neptune,New Jersey,,United States,North America,USA
242,37712068,NCT01321554,,Facility 1,Tubingen,,,Germany,Europe,DEU
243,37712069,NCT01321554,,Facility 1,Wurzburg,,,Germany,Europe,DEU
244,37712070,NCT01321554,,Facility 1,Catania,,,Italy,Europe,ITA
245,37712071,NCT01321554,,Facility 1,Livorno,,,Italy,Europe,ITA
246,37712072,NCT01321554,,Facility 1,Milano,,,Italy,Europe,ITA
247,37712073,NCT01321554,,Facility 2,Milano,,,Italy,Europe,ITA
248,37712074,NCT01321554,,Facility 3,Milano,,,Italy,Europe,ITA
249,37712075,NCT01321554,,Facility 4,Milano,,,Italy,Europe,ITA
250,37712076,NCT01321554,,Facility 5,Milano,,,Italy,Europe,ITA
251,37712077,NCT01321554,,Facility 1,Monserrato,,,Italy,Europe,ITA
252,37712078,NCT01321554,,Facility 1,Napoli,,,Italy,Europe,ITA
253,37712079,NCT01321554,,Facility 1,Padova,,,Italy,Europe,ITA
254,37712080,NCT01321554,,Facility 1,Pisa,,,Italy,Europe,ITA
255,37712081,NCT01321554,,Facility 1,Roma,,,Italy,Europe,ITA
256,37712082,NCT01321554,,Facility 2,Roma,,,Italy,Europe,ITA
257,37712083,NCT01321554,,Facility 1,Rozzano,,,Italy,Europe,ITA
258,37712084,NCT01321554,,Facility 1,Torino,,,Italy,Europe,ITA
259,37712085,NCT01321554,,Facility 1,Viagrande,,,Italy,Europe,ITA
260,37712086,NCT01321554,,Eisai Trial Site 1,Nagoya,Aichi,,Japan,East Asia,JPN
261,37712087,NCT01321554,,Eisai Trial Site 2,Nagoya,Aichi,,Japan,East Asia,JPN
262,37712088,NCT01321554,,Eisai Trial Site 1,Kashiwa,Chiba,,Japan,East Asia,JPN
263,37712089,NCT01321554,,Eisai Trial Site 1,Fukui-city,Fukui,,Japan,East Asia,JPN
264,37712090,NCT01321554,,Eisai Trial Site 1,Kobe-city,Hyogo,,Japan,East Asia,JPN
265,37712091,NCT01321554,,Eisai Trial Site 1,Koto-ku,Tokyo,,Japan,East Asia,JPN
266,37712092,NCT01321554,,Facility 1,Daejeon,,,"Korea, Republic of",East Asia,KOR
267,37712093,NCT01321554,,Facility 1,Gyeonggi-do,,,"Korea, Republic of",East Asia,KOR
268,37712094,NCT01321554,,Facility 1,Seoul,,,"Korea, Republic of",East Asia,KOR
269,37712095,NCT01321554,,Facility 2,Seoul,,,"Korea, Republic of",East Asia,KOR
270,37712096,NCT01321554,,Facility 3,Seoul,,,"Korea, Republic of",East Asia,KOR
271,37712097,NCT01321554,,Facility 1,Uijeongbu,,,"Korea, Republic of",East Asia,KOR
272,37712098,NCT01321554,,Facility 1,Gliwice,,,Poland,Europe,POL
273,37712099,NCT01321554,,Facility 1,Kielce,,,Poland,Europe,POL
274,37712111,NCT01321554,,Facility 1,Barcelona,Cataluna,,Spain,Europe,ESP
275,37712112,NCT01321554,,Facility 1,La Coruna,Galicia,,Spain,Europe,ESP
276,37712113,NCT01321554,,Facility 2,Barcelona,,,Spain,Europe,ESP
277,37712114,NCT01321554,,Facility 1,L'Hospitalet de Llobregat,,,Spain,Europe,ESP
278,37712115,NCT01321554,,Facility 1,Madrid,,,Spain,Europe,ESP
279,37712116,NCT01321554,,Facility 2,Madrid,,,Spain,Europe,ESP
280,37712117,NCT01321554,,Facility 3,Madrid,,,Spain,Europe,ESP
281,39259449,NCT00169806,Recruiting,IU Health Methodist Hospital,Indianapolis,Indiana,46202,United States,North America,USA
282,37712100,NCT01321554,,Facility 1,Poznan,,,Poland,Europe,POL
283,37712101,NCT01321554,,Facility 1,Lisbon,,,Portugal,Europe,PRT
284,37712102,NCT01321554,,Facility 1,Porto,,,Portugal,Europe,PRT
285,37712103,NCT01321554,,Facility 1,Bucharest,,,Romania,Europe,ROU
286,37712104,NCT01321554,,Facility 2,Bucharest,,,Romania,Europe,ROU
287,37712105,NCT01321554,,Facility 1,Cluj-Napoca,,,Romania,Europe,ROU
288,37712106,NCT01321554,,Facility 1,Krasnodar,,,Russian Federation,North Asia,RUS
289,37712107,NCT01321554,,Facility 1,Kursk,,,Russian Federation,North Asia,RUS
290,37712108,NCT01321554,,Facility 1,Obninsk,,,Russian Federation,North Asia,RUS
291,37712109,NCT01321554,,Facility 1,Ufa,,,Russian Federation,North Asia,RUS
292,37712122,NCT01321554,,Facility 1,Stockholm,,,Sweden,Europe,SWE
293,37712123,NCT01321554,,Facility 1,Bangkok,,,Thailand,Southest Asia,THA
294,37712124,NCT01321554,,Facility 2,Bangkok,,,Thailand,Southest Asia,THA
295,37712125,NCT01321554,,Facility 1,Chiang Mai,,,Thailand,Southest Asia,THA
296,37712126,NCT01321554,,Facility 1,Khon Kaen,,,Thailand,Southest Asia,THA
297,37712127,NCT01321554,,Facility 1,Pathumwan,,,Thailand,Southest Asia,THA
298,37712128,NCT01321554,,Facility 1,Aberdeen,,,United Kingdom,Europe,GBR
299,37712129,NCT01321554,,Facility 1,Glasgow,,,United Kingdom,Europe,GBR
300,37712130,NCT01321554,,Facility 2,London,,,United Kingdom,Europe,GBR
301,37712131,NCT01321554,,Facility 3,London,,,United Kingdom,Europe,GBR
302,37712132,NCT01321554,,Facility 1,Manchester,,,United Kingdom,Europe,GBR
303,37712133,NCT01321554,,Facility 2,Manchester,,,United Kingdom,Europe,GBR
304,37712134,NCT01321554,,Facility 1,Sheffield,,,United Kingdom,Europe,GBR
305,37712135,NCT01321554,,Facility 1,Sutton,,,United Kingdom,Europe,GBR
306,39259401,NCT01552434,,M D Anderson Cancer Center,Houston,Texas,77030,United States,North America,USA
307,37712118,NCT01321554,,Facility 4,Madrid,,,Spain,Europe,ESP
308,37712119,NCT01321554,,Facility 5,Madrid,,,Spain,Europe,ESP
309,37712120,NCT01321554,,Facility 1,Goteborg,,,Sweden,Europe,SWE
310,37712121,NCT01321554,,Facility 1,Lund,,,Sweden,Europe,SWE
