Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
75,10792055,NCT03420963,NIH,collaborator,National Cancer Institute (NCI),Government Agency
76,10792439,NCT03416686,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
77,10792678,NCT03414021,OTHER,lead,Lille Catholic University,University
78,10655813,NCT03602495,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
79,10794689,NCT03393728,OTHER_GOV,lead,Yaounde Central Hospital,Health care Institution
80,10870560,NCT02727738,OTHER,lead,University of Pisa,University
81,10655904,NCT01837745,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
82,10870640,NCT02726503,OTHER,lead,"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",Other
83,10667565,NCT04784208,INDUSTRY,lead,Abbott,Other
84,10794463,NCT03395925,INDUSTRY,lead,Olympus Surgical Technologies Europe,Other
85,10794807,NCT03392402,OTHER,lead,Maria Sklodowska-Curie National Research Institute of Oncology,Other
86,10925528,NCT04472026,OTHER,lead,University of Florida,University
87,10925529,NCT04472026,NIH,collaborator,National Cancer Institute (NCI),Government Agency
88,10925820,NCT05077865,INDUSTRY,lead,"MyMD Pharmaceuticals, Inc.",Industry
89,10795235,NCT03387943,INDUSTRY,lead,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",Industry
90,10870705,NCT02726282,OTHER,lead,Mayo Clinic,Health care Institution
91,10870726,NCT02725879,OTHER,lead,Aristotle University Of Thessaloniki,University
92,10795791,NCT03382158,OTHER,lead,Children's Hospitals and Clinics of Minnesota,Health care Institution
93,10795792,NCT03382158,OTHER,collaborator,Children's National Research Institute,Other
94,10795793,NCT03382158,OTHER,collaborator,Washington University School of Medicine,University
95,10795794,NCT03382158,UNKNOWN,collaborator,"ResourcePath, LLC",Other
96,10795795,NCT03382158,OTHER,collaborator,Beijing Children's Hospital,Health care Institution
97,10795796,NCT03382158,OTHER,collaborator,University of Cambridge,University
98,10795797,NCT03382158,OTHER,collaborator,Emory University,University
99,10795798,NCT03382158,OTHER,collaborator,Dana-Farber Cancer Institute,Health care Institution
100,10870884,NCT02724176,OTHER,lead,Beijing Cancer Hospital,Health care Institution
101,10796079,NCT03379181,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
102,10796396,NCT03375931,OTHER,lead,Yonsei University,University
103,10796211,NCT03377829,OTHER,lead,WeiWei Zhan,Other
104,10927720,NCT03646383,OTHER,lead,"University Hospital, Toulouse",Health care Institution
105,10927085,NCT04747275,OTHER,lead,Children's Mercy Hospital Kansas City,Health care Institution
106,10796993,NCT03369405,OTHER,lead,University at Buffalo,University
107,10797506,NCT03363347,OTHER,lead,Heidelberg University,University
108,10871085,NCT02721992,OTHER,lead,University of Pisa,University
109,10797833,NCT03359668,OTHER,lead,"University Health Network, Toronto",University
110,10927172,NCT04233398,INDUSTRY,lead,Theraclion,Other
111,10927330,NCT02408887,NIH,lead,National Cancer Institute (NCI),Government Agency
112,10800556,NCT03331172,OTHER,lead,The University of Hong Kong,University
113,10801124,NCT03324893,OTHER,lead,"University Health Network, Toronto",University
114,10929412,NCT04704349,OTHER,lead,Centre Hospitalier Régional d'Orléans,Health care Institution
115,10801189,NCT03324334,OTHER,lead,Assiut University,University
116,10928854,NCT05103774,OTHER,lead,Sohag University,University
117,10801228,NCT03324022,OTHER,lead,National Taiwan University Hospital,Health care Institution
118,10929986,NCT03676647,OTHER,lead,City of Hope Medical Center,Health care Institution
119,10929653,NCT02378233,OTHER,lead,Göteborg University,University
120,10929654,NCT02378233,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
121,10871698,NCT02714946,OTHER,lead,Campus Bio-Medico University,University
122,10519529,NCT01003652,OTHER,lead,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,Other
123,11056524,NCT04305561,OTHER,lead,Odense University Hospital,Health care Institution
124,10929940,NCT04104529,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
125,10929987,NCT03676647,NIH,collaborator,National Cancer Institute (NCI),Government Agency
126,10871870,NCT02713269,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
127,10802665,NCT03309631,OTHER,lead,Pontificia Universidad Catolica de Chile,University
128,10802666,NCT03309631,UNKNOWN,collaborator,Geneprodx,Other
129,10802862,NCT03307694,OTHER,lead,Emory University,University
130,10871871,NCT02713269,NIH,collaborator,National Cancer Institute (NCI),Government Agency
131,10803539,NCT03300284,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
132,10803284,NCT03303053,OTHER,lead,"Clinical Research Centre, Malaysia",Other
133,10803285,NCT03303053,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",Other
134,10803486,NCT03300765,OTHER,lead,"Xiayun He, MD",Other
135,10803936,NCT03295955,OTHER,lead,Seoul National University Hospital,Health care Institution
136,10804137,NCT03294005,OTHER,lead,China Medical University Hospital,Health care Institution
137,10872070,NCT02711059,OTHER,lead,Karolinska University Hospital,Health care Institution
138,10872083,NCT02710799,OTHER,lead,Hospital de Clinicas de Porto Alegre,Health care Institution
139,10872084,NCT02710799,UNKNOWN,collaborator,Secretaria Estadual da Saúde do Estado do Rio Grande do Sul,Other
140,10872085,NCT02710799,UNKNOWN,collaborator,Programa de Pesquisa e Pós-Graduação em Epidemiologia da UFRGS,Other
141,10872086,NCT02710799,UNKNOWN,collaborator,TelessaúdeRS / UFRGS,Other
142,10805049,NCT03284060,OTHER,lead,Hôpital le Vinatier,Other
143,10804949,NCT03285230,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
144,10804950,NCT03285230,OTHER,collaborator,Université Paris-Sud,Other
145,10804951,NCT03285230,OTHER,collaborator,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
146,10804952,NCT03285230,OTHER,collaborator,"Ligue contre le cancer, France",Other
147,10804583,NCT03289403,OTHER,lead,Aljazeera Hospital,Health care Institution
148,10930463,NCT04031339,OTHER,lead,University of Roma La Sapienza,University
149,10930445,NCT04129411,OTHER,lead,Mayo Clinic,Health care Institution
150,10930464,NCT04031339,UNKNOWN,collaborator,Italian Thyroid Cancer Observatory (ITCO) Foundation,Other
151,10930465,NCT04031339,OTHER,collaborator,Catholic University of the Sacred Heart,University
152,10805987,NCT03274258,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
153,10872295,NCT02708368,OTHER,lead,RWTH Aachen University,University
154,10805541,NCT03278964,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
155,10805988,NCT03274258,NIH,collaborator,National Cancer Institute (NCI),Government Agency
156,10808084,NCT03257566,OTHER,lead,Assiut University,University
157,10872458,NCT02706743,OTHER,lead,"Southern Medical University, China",University
158,10806387,NCT04427904,OTHER,lead,St. Joseph's Healthcare Hamilton,Other
159,10806501,NCT03831620,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
160,10872537,NCT05264857,OTHER,lead,Stony Brook University,University
161,10806724,NCT03271892,OTHER,lead,"University Health Network, Toronto",University
162,10806725,NCT03271892,OTHER_GOV,collaborator,Ontario Ministry of Health and Long Term Care,Other
163,10806726,NCT03271892,OTHER,collaborator,Canadian Cancer Society (CCS),Other
164,10872693,NCT05260255,OTHER_GOV,lead,Rajavithi Hospital,Health care Institution
165,10930716,NCT05098600,OTHER_GOV,lead,Faculty Hospital Kralovske Vinohrady,Health care Institution
166,10806991,NCT03268785,OTHER,lead,Xijing Hospital,Health care Institution
167,10657598,NCT03099356,OTHER,lead,University of Michigan Rogel Cancer Center,Health care Institution
168,10657922,NCT04571736,UNKNOWN,collaborator,EDOP,Other
169,10808048,NCT03257930,OTHER,lead,hassan harby mohamed,Other
170,10667677,NCT04569604,OTHER,lead,University of Aarhus,University
171,10657914,NCT04604808,OTHER,lead,Fundación de Investigación Biomédica - Hospital Universitario de La Princesa,Health care Institution
172,10808959,NCT03249012,OTHER,lead,CHU de Quebec-Universite Laval,Health care Institution
173,10809868,NCT03239769,OTHER,lead,Beijing Cancer Hospital,Health care Institution
174,10809154,NCT03246659,OTHER,lead,Paola Anna Erba,Other
175,10809155,NCT03246659,OTHER,collaborator,Jagiellonian University,University
176,10809156,NCT03246659,OTHER,collaborator,University Hospital Freiburg,Health care Institution
177,10809157,NCT03246659,OTHER,collaborator,Medical University Innsbruck,University
178,10809158,NCT03246659,OTHER,collaborator,University Medical Centre Ljubljana,University
179,10809159,NCT03246659,UNKNOWN,collaborator,"NATIONAL CENTRE FOR NUCLEAR RESEARCH, Poland",Other
180,10809160,NCT03246659,OTHER,collaborator,Erasmus Medical Center,Health care Institution
181,10809161,NCT03246659,UNKNOWN,collaborator,"INRASTES, NCSR Demokritos, Athens, Greece",Other
182,10809332,NCT03244956,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
183,10657921,NCT04571736,OTHER,lead,"University Hospital, Montpellier",Health care Institution
184,10811236,NCT03226171,INDUSTRY,lead,"Sanwa Kagaku Kenkyusho Co., Ltd.",Industry
185,10873030,NCT04948671,OTHER,lead,Centre Hospitalier Universitaire Vaudois,Health care Institution
186,10873031,NCT04948671,OTHER,collaborator,The Novartis Foundation,Other
187,11056780,NCT03360890,OTHER,lead,University of Chicago,University
188,10658320,NCT05143918,OTHER,lead,Assiut University,University
189,10658617,NCT03461211,INDUSTRY,lead,"Horizon Pharma USA, Inc.",Industry
190,10873699,NCT03931109,OTHER,lead,University of Pennsylvania,University
191,10658835,NCT05132205,OTHER,lead,Johns Hopkins University,University
192,10813546,NCT03202160,OTHER,lead,Assiut University,University
193,10813406,NCT03203668,OTHER,lead,University Medical Centre Ljubljana,University
194,10813407,NCT03203668,OTHER,collaborator,Institute of Oncology Ljubljana,Other
195,10813785,NCT03199677,OTHER,lead,Chinese Academy of Medical Sciences,Other
196,10873778,NCT03836300,OTHER,lead,RTI International,Other
197,10873779,NCT03836300,OTHER,collaborator,"University of North Carolina, Chapel Hill",University
198,10873806,NCT03779906,INDUSTRY,lead,"Bracco Diagnostics, Inc",Other
199,10814327,NCT03194087,OTHER,lead,Beijing Friendship Hospital,Health care Institution
200,10814217,NCT03195296,OTHER,lead,University of Pisa,University
201,10814659,NCT03191188,OTHER,lead,"University of California, Irvine",University
202,10659019,NCT04285476,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
203,10814660,NCT03191188,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
204,10874056,NCT05345119,OTHER,lead,University of Pisa,University
205,10814603,NCT03191643,OTHER,lead,IRCCS Azienda Ospedaliero-Universitaria di Bologna,Health care Institution
206,10815442,NCT03183752,OTHER,lead,Hospital Universitário Clementino Fraga Filho,Health care Institution
207,10815946,NCT03178253,OTHER,lead,Assiut University,University
208,10815702,NCT03181100,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
209,10815703,NCT03181100,NIH,collaborator,National Cancer Institute (NCI),Government Agency
210,10815712,NCT03180892,OTHER,lead,Samsung Medical Center,Health care Institution
211,10815509,NCT03182699,OTHER,lead,Rainer Oberbauer,Other
212,10815510,NCT03182699,INDUSTRY,collaborator,Amgen,Other
213,10874311,NCT05329935,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
214,10816143,NCT03176485,OTHER,lead,University of Arizona,University
215,10817595,NCT03160482,OTHER,lead,Robert Day,Other
216,10816981,NCT03167385,OTHER,lead,Tianjin Medical University Cancer Institute and Hospital,Health care Institution
217,10816689,NCT03170804,OTHER,lead,Aventura Hospital and Medical Center,Health care Institution
218,10817646,NCT03160274,OTHER,lead,The University of Texas Health Science Center at San Antonio,University
219,10817647,NCT03160274,NIH,collaborator,National Institute of General Medical Sciences (NIGMS),Government Agency
220,10817752,NCT03158961,OTHER,lead,The University of Hong Kong,University
221,10818722,NCT03149354,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
222,10874794,NCT03822507,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
223,10874795,NCT03822507,INDUSTRY,collaborator,"Kyowa Hakko Kirin China Pharmaceutical Co., LTD.",Industry
224,10874796,NCT03822507,INDUSTRY,collaborator,"Kyowa Kirin Korea Co., Ltd.",Industry
225,10817905,NCT03157466,OTHER,lead,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Other
226,10874904,NCT03435952,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
227,10874905,NCT03435952,INDUSTRY,collaborator,"BioMed Valley Discoveries, Inc",Other
228,10874906,NCT03435952,INDUSTRY,collaborator,Merck Sharp & Dohme LLC,Other
229,10819294,NCT05152927,NIH,collaborator,National Cancer Institute (NCI),Government Agency
230,10819316,NCT05070091,OTHER,lead,Medical University of Gdansk,University
231,10819292,NCT05152927,OTHER,lead,"University of California, San Francisco",University
232,10819293,NCT05152927,OTHER,collaborator,Vanderbilt University Medical Center,Health care Institution
233,10819317,NCT05070091,OTHER,collaborator,"National Center for Research and Development, Poland",Other
234,10819821,NCT02012699,OTHER,lead,University of Nebraska,University
235,10821577,NCT03127098,INDUSTRY,lead,"NantCell, Inc.",Industry
236,10820648,NCT03137316,OTHER,lead,Benha University,University
237,10820649,NCT03137316,INDUSTRY,collaborator,New Jeddah Clinic Hospital,Health care Institution
238,10820866,NCT03134976,OTHER,lead,University of Michigan,University
239,10875307,NCT02145143,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
240,10875308,NCT02145143,INDUSTRY,collaborator,"Genentech, Inc.",Industry
241,10821469,NCT03128255,OTHER,lead,Jena University Hospital,Health care Institution
242,10821470,NCT03128255,INDUSTRY,collaborator,GE Healthcare,Other
243,10875356,NCT01539486,OTHER,lead,University of Arkansas,University
244,10821837,NCT03123406,INDUSTRY,lead,"Kyowa Hakko Kirin China Pharmaceutical Co., LTD.",Industry
245,10822133,NCT03120221,OTHER,lead,Clalit Health Services,Other
246,10875373,NCT01087619,OTHER,lead,Region Skane,Other
247,11057363,NCT01896232,INDUSTRY,lead,Amgen,Other
248,11057784,NCT01916304,INDUSTRY,lead,Takeda,Other
249,11079711,NCT03002623,NIH,lead,National Cancer Institute (NCI),Government Agency
250,10823186,NCT03109847,OTHER,lead,Sidney Kimmel Cancer Center at Thomas Jefferson University,Health care Institution
251,11058010,NCT01927887,OTHER,lead,Massachusetts General Hospital,Health care Institution
252,10822786,NCT03114267,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
253,11057890,NCT01921452,INDUSTRY,lead,"Merck KGaA, Darmstadt, Germany",Other
254,10822667,NCT03115515,OTHER,lead,Medstar Health Research Institute,Other
255,10823087,NCT03110835,OTHER,lead,University of Pisa,University
256,10823099,NCT03110848,OTHER,lead,University of Pisa,University
257,10823746,NCT05377736,OTHER,lead,Aarhus University Hospital,Health care Institution
258,10823506,NCT03107078,OTHER_GOV,lead,Jie Shen,Other
259,10823507,NCT03107078,OTHER,collaborator,The Fifth Affiliated Hospital of Southern Medical University,Health care Institution
260,10823508,NCT03107078,OTHER,collaborator,Huadu District People's Hospital of Guangzhou,Health care Institution
261,10823509,NCT03107078,OTHER,collaborator,Zhujiang Hospital,Health care Institution
262,10823513,NCT03106935,OTHER,lead,Second Affiliated Hospital of Soochow University,Health care Institution
263,10823646,NCT03105648,OTHER,lead,National Taiwan University Hospital,Health care Institution
264,10823401,NCT03108222,OTHER,lead,Purdue University,University
265,10823747,NCT05377736,OTHER,collaborator,University of Aarhus,University
266,10823748,NCT05377736,OTHER,collaborator,Odense University Hospital,Health care Institution
267,10932394,NCT04806269,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
268,10826252,NCT05403216,OTHER,lead,The Dental Hospital of Zhejiang University School of Medicine,Health care Institution
269,10528366,NCT01106443,OTHER,lead,University of Alberta,University
270,10876211,NCT02697578,OTHER,lead,Maimónides Biomedical Research Institute of Córdoba,Other
271,10825561,NCT03914300,NIH,lead,National Cancer Institute (NCI),Government Agency
272,10825604,NCT03823859,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
273,10825605,NCT03823859,OTHER,collaborator,ETH Zurich,Other
274,10825784,NCT03037385,INDUSTRY,lead,Hoffmann-La Roche,Other
275,10825255,NCT04284774,NIH,lead,National Cancer Institute (NCI),Government Agency
276,10827608,NCT03196518,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
277,10826308,NCT05395429,INDUSTRY,lead,Genetron Health,Other
278,10826309,NCT05395429,OTHER,collaborator,Tianjin Medical University Cancer Institute and Hospital,Health care Institution
279,10826310,NCT05395429,OTHER,collaborator,"First Affiliated Hospital, Sun Yat-Sen University",Health care Institution
280,10826311,NCT05395429,UNKNOWN,collaborator,Yunnan Cancer Hospital,Health care Institution
281,10826312,NCT05395429,OTHER,collaborator,The First Affiliated Hospital of Kunming Medical College,Health care Institution
282,10827433,NCT03713671,OTHER,lead,Recep Tayyip Erdogan University Training and Research Hospital,Health care Institution
283,10827434,NCT03713671,OTHER,collaborator,Hacettepe University,University
284,10827435,NCT03713671,OTHER_GOV,collaborator,Ankara Education and Research Hospital,Health care Institution
285,10828738,NCT03103776,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
286,10932476,NCT04238624,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
287,11058128,NCT01932970,INDUSTRY,lead,Amgen,Other
288,10828763,NCT03103607,OTHER,lead,University of Pisa,University
289,10932507,NCT04080505,OTHER,lead,Columbia University,University
290,10828886,NCT03102099,OTHER,lead,Peking University Third Hospital,Health care Institution
291,10828897,NCT03102177,OTHER,lead,Georgetown University,University
292,10881903,NCT02665325,OTHER,lead,The Affiliated Hospital of Inner Mongolia Medical University,Health care Institution
293,10829436,NCT03096613,OTHER,lead,"Chinese Academy of Medical Sciences, Fuwai Hospital",Health care Institution
294,10829437,NCT03096613,OTHER,collaborator,The Luhe Teaching Hospital of the Capital Medical University,Health care Institution
295,10829438,NCT03096613,OTHER,collaborator,Tianjin Medical University Second Hospital,Health care Institution
296,10829439,NCT03096613,OTHER,collaborator,The First Hospital of Hebei Medical University,Health care Institution
297,10829440,NCT03096613,OTHER,collaborator,Henan Provincial People's Hospital,Health care Institution
298,10829670,NCT03093909,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
299,10829671,NCT03093909,UNKNOWN,collaborator,James B. and Lois R. Archer Charitable Foundation,Other
300,10829672,NCT03093909,OTHER,collaborator,Gateway for Cancer Research,Other
301,10829894,NCT03091140,OTHER,lead,Aristotle University Of Thessaloniki,University
302,10829246,NCT03098225,OTHER,lead,University of Pisa,University
303,10876302,NCT05323669,OTHER,lead,Belarusian State Medical University,University
304,10876303,NCT05323669,UNKNOWN,collaborator,The Institute of Genetics and Cytology National Academy of Sciences of Belarus,Other
305,10876304,NCT05323669,UNKNOWN,collaborator,Minsk City Clinical Oncologic Centre,Other
306,10829475,NCT03095963,OTHER,lead,Azienda USL Modena,Other
307,10881904,NCT02665325,OTHER_GOV,collaborator,National Natural Science Foundation of China,Other
308,10830726,NCT03082742,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
309,10830409,NCT03085615,OTHER,lead,University of Illinois at Chicago,University
310,10830410,NCT03085615,OTHER,collaborator,American Society for Parenteral and Enteral Nutrition,Other
311,10830411,NCT03085615,OTHER,collaborator,Rush University Medical Center,Health care Institution
312,10831696,NCT03072654,OTHER,lead,University of Southern Denmark,University
313,10832427,NCT03064542,OTHER,collaborator,"Agency for Science, Technology and Research",Other
314,10832243,NCT03066076,OTHER,lead,Medical University of Vienna,University
315,11058256,NCT01939977,OTHER,lead,Fundación Senefro,Other
316,11058257,NCT01939977,INDUSTRY,collaborator,AbbVie,Other
317,11058258,NCT01939977,INDUSTRY,collaborator,Effice Servicios Para la Investigacion S.L.,Other
318,10832700,NCT03061318,OTHER,lead,Hernán González,Other
319,11058471,NCT01950260,OTHER,lead,Mayo Clinic,Health care Institution
320,10832426,NCT03064542,OTHER_GOV,lead,"Clinical Nutrition Research Centre, Singapore",Other
321,10832548,NCT03063190,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
322,10932734,NCT05118542,OTHER,lead,Indonesia University,University
323,10833018,NCT03057925,OTHER,lead,Wenjun Wu,Other
324,10833019,NCT03057925,OTHER,collaborator,First Affiliated Hospital of Wenzhou Medical University,Health care Institution
325,10833416,NCT03053115,OTHER,lead,Azienda USL Modena,Other
326,10833589,NCT03051126,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
327,10833502,NCT03052075,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
328,10833349,NCT03053999,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
329,10834074,NCT03046524,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
330,10877050,NCT04299425,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
331,10877051,NCT04299425,NIH,collaborator,National Cancer Institute (NCI),Government Agency
332,10877064,NCT04281875,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
333,10877065,NCT04281875,NIH,collaborator,National Cancer Institute (NCI),Government Agency
334,10833853,NCT03048877,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
335,10833873,NCT03048708,OTHER,lead,University Hospitals Coventry and Warwickshire NHS Trust,Health care Institution
336,10932980,NCT01882816,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
337,10835528,NCT03031639,OTHER,lead,Khon Kaen University,University
338,11001013,NCT05346419,OTHER,lead,Hospital Regional 1o de Octubre,Health care Institution
