Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
130,9603048,NCT04892303,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
131,9689560,NCT01277510,INDUSTRY,lead,Amgen,Other
132,9602193,NCT04904159,OTHER_GOV,lead,Dr. Lutfi Kirdar Kartal Training and Research Hospital,Health care Institution
133,9602841,NCT04895631,OTHER,lead,Thomas Hope,Other
134,9603049,NCT04892303,NIH,collaborator,National Cancer Institute (NCI),Government Agency
135,9603763,NCT04883294,OTHER,lead,Maastricht University Medical Center,Health care Institution
136,9689786,NCT01286753,INDUSTRY,lead,Hoffmann-La Roche,Other
137,9689900,NCT01290029,INDUSTRY,lead,Amgen,Other
138,9604154,NCT04879173,OTHER,lead,Dong Jun Lim,Other
139,9689949,NCT01291498,OTHER,lead,Oxford University Hospitals NHS Trust,Health care Institution
140,9689950,NCT01291498,INDUSTRY,collaborator,Theraclion,Other
141,9604001,NCT04880798,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
142,9604002,NCT04880798,OTHER,collaborator,Beijing Cancer Hospital,Health care Institution
143,9604190,NCT04878614,OTHER,lead,"University of California, Los Angeles",University
144,9690083,NCT01297309,INDUSTRY,lead,Shire,Other
145,9690124,NCT01298323,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
146,9604233,NCT04877665,OTHER,lead,"Aga Khan University Hospital, Pakistan",Health care Institution
147,9604238,NCT04877613,OTHER,lead,University of Pennsylvania,University
148,9605617,NCT04868045,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
149,9604645,NCT04311606,OTHER,lead,Massachusetts Eye and Ear Infirmary,Health care Institution
150,9604646,NCT04311606,INDUSTRY,collaborator,Regeneron Pharmaceuticals,Other
151,9604963,NCT04876287,OTHER_GOV,lead,Institut de Radioprotection et de Surete Nucleaire,Other
152,9604966,NCT04876534,OTHER,lead,"Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico",Other
153,9604967,NCT04876534,OTHER,collaborator,Mauriziano Umberto I Hospital,Health care Institution
154,9604968,NCT04876534,OTHER,collaborator,Istituto Auxologico Italiano,Other
155,9604969,NCT04876534,OTHER,collaborator,"Azienda Ospedaliera ""Sant'Andrea""",Health care Institution
156,9604970,NCT04876534,OTHER,collaborator,"Azienda Ospedaliero, Universitaria Pisana",Health care Institution
157,9604709,NCT04000880,OTHER,lead,University of Alabama at Birmingham,University
158,9604710,NCT04000880,OTHER,collaborator,University of Tennessee Health Science Center,University
159,9604711,NCT04000880,NIH,collaborator,National Cancer Institute (NCI),Government Agency
160,9690335,NCT01306656,OTHER,lead,Columbia University,University
161,9690336,NCT01306656,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
162,9606435,NCT04857086,OTHER,lead,Huazhong University of Science and Technology,University
163,9606438,NCT04857086,OTHER,collaborator,The First Affiliated Hospital of Kunming Medical College,Health care Institution
164,9606439,NCT04857086,OTHER,collaborator,Sir Run Run Shaw Hospital,Health care Institution
165,9606440,NCT04857086,OTHER,collaborator,"China-Japan Union Hospital, Jilin University",Health care Institution
166,9606441,NCT04857086,OTHER,collaborator,Chinese PLA General Hospital,Health care Institution
167,9606442,NCT04857086,OTHER,collaborator,Tongji Hospital,Health care Institution
168,9606443,NCT04857086,OTHER,collaborator,First Hospital of China Medical University,Health care Institution
169,9606444,NCT04857086,OTHER,collaborator,Gansu Cancer Hospital,Health care Institution
170,9606180,NCT04860622,OTHER,lead,Sehit Prof. Dr. Ilhan Varank Sancaktepe Training and Research Hospital,Health care Institution
171,9606436,NCT04857086,OTHER,collaborator,"Wuhan Union Hospital, China",Health care Institution
172,9606437,NCT04857086,OTHER,collaborator,West China Hospital,Health care Institution
173,9690675,NCT01321554,INDUSTRY,lead,Eisai Inc.,Industry
174,9606682,NCT04853680,OTHER,lead,Inha University Hospital,Health care Institution
175,9607521,NCT04842942,OTHER,lead,"University Health Network, Toronto",University
176,9607295,NCT04846010,OTHER,lead,"All Natural Medicine Clinic, LLC",Other
177,9607307,NCT04845867,INDUSTRY,lead,ISAR-M GmbH,Other
178,9607308,NCT04845867,INDUSTRY,collaborator,CRI-The Clinical Research Institute GmbH,Other
179,9607398,NCT04844164,OTHER_GOV,lead,"Endocrinology Research Centre, Moscow",Other
180,9607399,NCT04844164,UNKNOWN,collaborator,Russian Science Foundation,Other
181,9607544,NCT04842994,OTHER_GOV,lead,Tata Memorial Hospital,Health care Institution
182,9609950,NCT04809454,OTHER_GOV,lead,"Services Institute of Medical Sciences, Pakistan",Other
183,9608899,NCT04823728,OTHER,lead,Hospices Civils de Lyon,Health care Institution
184,9700938,NCT04639960,OTHER,lead,"University of Geneva, Switzerland",University
185,9609070,NCT04821336,OTHER,lead,Institut Claudius Regaud,Other
186,9609071,NCT04821336,UNKNOWN,collaborator,Cancer Research Center of Toulouse,Other
187,9608315,NCT04831957,OTHER,lead,Universitair Ziekenhuis Brussel,Health care Institution
188,9691183,NCT01341782,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
189,9611056,NCT04794257,OTHER,lead,Marcin Barczynski,Other
190,9610447,NCT04802876,OTHER,lead,SOLTI Breast Cancer Research Group,Other
191,9610448,NCT04802876,INDUSTRY,collaborator,Novartis,Other
192,9610768,NCT04798092,OTHER,lead,"Central Hospital, Nancy, France",Health care Institution
193,9610179,NCT04806672,OTHER,lead,Minia University,University
194,9716178,NCT02374593,OTHER,lead,Erica Eugster,Other
195,9610923,NCT04795947,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
196,9611406,NCT04789993,OTHER,lead,"Central Hospital, Nancy, France",Health care Institution
197,9611746,NCT04785443,OTHER,lead,"University Hospital, Brest",Health care Institution
198,9691811,NCT01368042,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
199,9612266,NCT04778865,OTHER,lead,Universidad de Valparaiso,University
200,9613048,NCT04767763,OTHER,lead,Medical University of Gdansk,University
201,9613388,NCT04763122,OTHER,lead,Tawam Hospital,Health care Institution
202,9614238,NCT04750460,OTHER,lead,"Saint Petersburg State University, Russia",University
203,9613608,NCT04759911,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
204,9613611,NCT04760171,OTHER,lead,The Leeds Teaching Hospitals NHS Trust,Health care Institution
205,9613612,NCT04760171,OTHER,collaborator,University of Leeds,University
206,9613683,NCT04759053,OTHER,lead,Kafrelsheikh University,University
207,9613684,NCT04759053,OTHER,collaborator,Alexandria University,University
208,9614143,NCT04752202,OTHER,lead,Medical University of Bialystok,University
209,9692153,NCT01382212,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
210,9614625,NCT04745793,OTHER,lead,IHU Strasbourg,Other
211,9614978,NCT04740502,OTHER,lead,University of Cagliari,University
212,9615069,NCT04739566,OTHER,lead,"Saint Petersburg State University, Russia",University
213,9316571,NCT04500925,OTHER_GOV,lead,Tel-Aviv Sourasky Medical Center,Health care Institution
214,9615446,NCT04734457,OTHER,lead,Ain Shams University,University
215,9615470,NCT05314790,OTHER,lead,"Fadoi Foundation, Italy",Other
216,9615979,NCT04701203,INDUSTRY,lead,Ascendis Pharma Bone Diseases A/S,Other
217,9616731,NCT02152995,NIH,lead,National Cancer Institute (NCI),Government Agency
218,9616639,NCT03012620,OTHER,lead,UNICANCER,Other
219,9616640,NCT03012620,OTHER_GOV,collaborator,"National Cancer Institute, France",Government Agency
220,9616641,NCT03012620,OTHER,collaborator,"Ligue contre le cancer, France",Other
221,9616642,NCT03012620,INDUSTRY,collaborator,Merck Sharp & Dohme LLC,Other
222,9616081,NCT04552769,OTHER,lead,Stanford University,University
223,9616096,NCT04514484,NIH,lead,National Cancer Institute (NCI),Government Agency
224,9617068,NCT04730726,OTHER,lead,University Medical Center Groningen,Health care Institution
225,9692614,NCT01401478,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
226,9692615,NCT01401478,INDUSTRY,collaborator,Almedis,Other
227,9616998,NCT04731740,OTHER,lead,"Saint Petersburg State University, Russia",University
228,9618984,NCT04706962,INDUSTRY,lead,Theratechnologies,Other
229,9448262,NCT03303053,OTHER,lead,"Clinical Research Centre, Malaysia",Other
230,9618332,NCT04714918,OTHER,lead,Limeng Chen,Other
231,9618517,NCT04712760,OTHER,lead,"Central Hospital, Nancy, France",Health care Institution
232,9448263,NCT03303053,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",Other
233,9692950,NCT01414114,INDUSTRY,lead,KAI Pharmaceuticals,Other
234,9618985,NCT04706962,INDUSTRY,collaborator,PPD,Other
235,9621493,NCT04675710,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
236,9620079,NCT04693936,OTHER,lead,University of Crete,University
237,9620286,NCT04690842,OTHER,lead,Hospital de Niños R. Gutierrez de Buenos Aires,Health care Institution
238,9619218,NCT04704414,OTHER,lead,University of Zurich,University
239,9620666,NCT04686006,OTHER,lead,Kyushu University,University
240,9693573,NCT01439867,INDUSTRY,lead,Amgen,Other
241,9621045,NCT04680650,OTHER,lead,Affiliated Cancer Hospital & Institute of Guangzhou Medical University,Health care Institution
242,9622370,NCT04663451,OTHER,lead,Universitair Ziekenhuis Brussel,Health care Institution
243,9622284,NCT04664413,OTHER,lead,University of Salerno,University
244,9621740,NCT04671719,OTHER,lead,Hospices Civils de Lyon,Health care Institution
245,9622185,NCT04666103,OTHER,lead,Wuhan University,University
246,9693907,NCT01455181,INDUSTRY,lead,Shire,Other
247,9622731,NCT04658524,OTHER,lead,Rio de Janeiro State University,University
248,9626061,NCT04612894,OTHER,lead,Fudan University,University
249,9623436,NCT04648722,OTHER,lead,Medical University of Vienna,University
250,9624300,NCT04637360,OTHER,lead,Min-Sheng General Hospital,Health care Institution
251,9624301,NCT04637360,OTHER,collaborator,Taipei Medical University Shuang Ho Hospital,Health care Institution
252,9624302,NCT04637360,OTHER,collaborator,Taipei Medical University,University
253,9624303,NCT04637360,OTHER,collaborator,En Chu Kong Hospital,Health care Institution
254,9624304,NCT04637360,OTHER,collaborator,National Taiwan University,University
255,9624305,NCT04637360,OTHER,collaborator,Taichung Tzu Chi Hospital,Health care Institution
256,9625948,NCT04614389,OTHER,lead,University of Southern California,University
257,9625949,NCT04614389,INDUSTRY,collaborator,Siemens Medical Solutions USA - CSG,Other
258,9623581,NCT04647006,OTHER_GOV,lead,MUnlu,Other
259,9623582,NCT04647006,OTHER,collaborator,Sisli Hamidiye Etfal Training and Research Hospital,Health care Institution
260,9624629,NCT04632524,OTHER,lead,Fayoum University Hospital,Health care Institution
261,9625188,NCT04624477,OTHER,lead,"University Health Network, Toronto",University
262,9625189,NCT04624477,OTHER,collaborator,University of British Columbia,University
263,9625190,NCT04624477,OTHER,collaborator,University of Calgary,University
264,9625191,NCT04624477,OTHER,collaborator,Lawson Health Research Institute,Other
265,9625192,NCT04624477,OTHER,collaborator,Ottawa Hospital Research Institute,Health care Institution
266,9625193,NCT04624477,OTHER,collaborator,McMaster University,University
267,9625194,NCT04624477,OTHER,collaborator,CHU de Quebec-Universite Laval,Health care Institution
268,9625195,NCT04624477,OTHER,collaborator,Centre hospitalier de l'Université de Montréal (CHUM),Health care Institution
269,9625196,NCT04624477,OTHER,collaborator,Dalhousie University,University
270,9625197,NCT04624477,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),Other
271,9625198,NCT04624477,OTHER,collaborator,Canadian Cancer Society (CCS),Other
272,9625887,NCT04615988,OTHER,lead,Icahn School of Medicine at Mount Sinai,Other
273,9626064,NCT04613323,OTHER,lead,Centro Diagnostico Priamar,Other
274,9182564,NCT01129492,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
275,9182565,NCT01129492,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
276,9182566,NCT01129492,OTHER_GOV,collaborator,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Other
277,9182567,NCT01129492,OTHER_GOV,collaborator,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior.,Other
278,9626935,NCT04601298,OTHER,lead,Shanghai 10th People's Hospital,Health care Institution
279,9626411,NCT04608253,OTHER,lead,University Medical Center Groningen,Health care Institution
280,9183228,NCT01137097,OTHER,lead,Samsung Medical Center,Health care Institution
281,9627801,NCT04589884,OTHER,lead,IHU Strasbourg,Other
282,9626997,NCT04600349,OTHER,lead,University of Bucharest,University
283,9701626,NCT03065218,OTHER,lead,Medstar Health Research Institute,Other
284,9627469,NCT04594720,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
285,9627802,NCT04589884,OTHER,collaborator,ARC Foundation for Cancer Research,Other
286,9628199,NCT04585126,OTHER,lead,"University Hospital, Caen",Health care Institution
287,9694811,NCT01496313,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
288,9628200,NCT04585126,OTHER,collaborator,Centre Francois Baclesse,Health care Institution
289,9628550,NCT04580199,OTHER,lead,Mahmoud Fahd,Other
290,9628720,NCT04577664,OTHER,lead,Assiut University,University
291,9694930,NCT01501110,OTHER,lead,Federal University of Rio Grande do Sul,University
292,9694931,NCT01501110,OTHER,collaborator,Hospital de Clinicas de Porto Alegre,Health care Institution
293,9694932,NCT01501110,UNKNOWN,collaborator,Programa de pós-graduação em endocrinologia,Other
294,9694947,NCT01502410,NIH,lead,National Cancer Institute (NCI),Government Agency
295,9628961,NCT04574947,OTHER,lead,"Saint Petersburg State University, Russia",University
296,9628964,NCT04574817,INDUSTRY,lead,Taizhou Hanzhong biomedical co. LTD,Industry
297,9695039,NCT01506947,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
298,9629282,NCT04570033,OTHER,lead,"Military Institute of Medicine, Poland",Other
299,9629283,NCT04570033,OTHER,collaborator,Medical University of Warsaw,University
300,9629330,NCT04569513,OTHER,lead,National Taiwan University Hospital,Health care Institution
301,9629016,NCT04574258,OTHER,lead,Chinese PLA General Hospital,Health care Institution
302,9629945,NCT04560426,OTHER,lead,Fudan University,University
303,9629629,NCT04564924,OTHER,lead,Tongji Hospital,Health care Institution
304,9629705,NCT04563780,OTHER,lead,Assiut University,University
305,9630593,NCT04551170,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
306,9630334,NCT04554680,OTHER,lead,"National University Hospital, Singapore",Health care Institution
307,9630335,NCT04554680,OTHER,collaborator,Singapore General Hospital,Health care Institution
308,9632567,NCT04447183,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
309,9632325,NCT04528225,OTHER,lead,Chinese Academy of Medical Sciences,Other
310,9630862,NCT04548284,OTHER,lead,Sun Yat-sen University,University
311,9317467,NCT04488640,OTHER,lead,Bezmialem Vakif University,University
312,9695647,NCT01534897,OTHER,lead,Massachusetts General Hospital,Health care Institution
313,9317479,NCT04488406,OTHER,lead,University of Pisa,University
314,9633035,NCT04495985,OTHER,lead,The Cleveland Clinic,Other
315,9695648,NCT01534897,INDUSTRY,collaborator,GlaxoSmithKline,Other
316,9633334,NCT04450472,OTHER,lead,"Jinling Hospital, China",Health care Institution
317,9635642,NCT04128631,OTHER,lead,Assiut University,University
318,9183994,NCT01145040,OTHER,lead,Ruhr University of Bochum,Health care Institution
319,9183659,NCT01141309,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
320,9183900,NCT01143987,OTHER,lead,Chinese University of Hong Kong,University
321,9636990,NCT03941184,OTHER,lead,Mayo Clinic,Health care Institution
322,9635563,NCT04141306,OTHER,lead,Hospices Civils de Lyon,Health care Institution
323,9636487,NCT04013100,OTHER,lead,IHU Strasbourg,Other
324,9636662,NCT03986437,OTHER,lead,Institut Claudius Regaud,Other
325,9448466,NCT03300765,OTHER,lead,"Xiayun He, MD",Other
326,9636879,NCT03957616,OTHER,lead,Hospices Civils de Lyon,Health care Institution
327,9184441,NCT01150318,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
328,9635598,NCT04135573,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
329,9635607,NCT04133870,OTHER,lead,Royal Marsden NHS Foundation Trust,Other
330,9636722,NCT03978351,OTHER,lead,Assiut University,University
331,9636918,NCT03951532,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
332,9184355,NCT01149291,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
333,9184774,NCT01153945,OTHER,lead,Meir Medical Center,Health care Institution
334,9258588,NCT01862510,OTHER,lead,University of Vermont,University
335,9184737,NCT01153360,OTHER,lead,Yonsei University,University
336,9185635,NCT01164176,OTHER,lead,Yonsei University,University
337,9185577,NCT01163565,OTHER,lead,University of Alberta,University
338,9185578,NCT01163565,INDUSTRY,collaborator,Medtronic - MITG,Other
339,9185581,NCT01163669,OTHER,lead,The Cleveland Clinic,Other
340,9185582,NCT01163669,INDUSTRY,collaborator,Amgen,Other
341,9186416,NCT01173289,OTHER_GOV,lead,"National Cancer Center, Korea",Health care Institution
342,9637397,NCT03884140,OTHER,lead,Assiut University,University
343,9317712,NCT04485975,OTHER,lead,Baskent University,University
344,9185904,NCT01167309,INDUSTRY,lead,LEO Pharma,Other
345,9186843,NCT01178450,OTHER,lead,Josep M Cruzado,Other
