Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
52,11202093,NCT01043107,OTHER,lead,Guangdong Provincial People's Hospital,Health care Institution
53,11295120,NCT00001242,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
54,11295135,NCT00001160,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
55,11295136,NCT00001159,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
56,11203301,NCT01056419,OTHER,lead,Ankara University,University
57,11202790,NCT01050465,OTHER,lead,University of Missouri-Columbia,University
58,11202791,NCT01050465,NIH,collaborator,National Library of Medicine (NLM),NIH
59,11205698,NCT01084356,OTHER_GOV,lead,Tel-Aviv Sourasky Medical Center,Health care Institution
60,11203704,NCT01060982,INDUSTRY,lead,Theraclion,INDUSTRY
61,11204891,NCT01074684,OTHER,lead,"National Cancer Institute, Naples",Government Agency
62,11205606,NCT01083550,OTHER,lead,"University Health Network, Toronto",University
63,11205607,NCT01083550,OTHER_GOV,collaborator,Ontario Ministry of Health and Long Term Care,OTHER_GOV
64,11205608,NCT01083550,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),OTHER_GOV
65,11203438,NCT01057732,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
66,11206147,NCT01089335,OTHER,lead,Region Skane,Other organization
67,11055726,NCT01876784,INDUSTRY,lead,"Genzyme, a Sanofi Company",INDUSTRY
68,10652814,NCT03475953,OTHER,lead,Institut Bergonié,Other organization
69,10652815,NCT03475953,INDUSTRY,collaborator,Bayer,INDUSTRY
70,11207184,NCT01101113,OTHER,lead,Seoul National University Hospital,Health care Institution
71,10652816,NCT03475953,INDUSTRY,collaborator,"Merck KGaA, Darmstadt, Germany",INDUSTRY
72,11206666,NCT01095341,OTHER,lead,Heidelberg University,University
73,11207185,NCT01101113,INDUSTRY,collaborator,Jeil-Kirin Pharmaceutical Inc.,Industry
74,11211062,NCT01145040,OTHER,lead,Ruhr University of Bochum,Health care Institution
75,11207273,NCT01102127,OTHER,lead,Castilla-León Health Service,Other organization
76,11207280,NCT01102205,OTHER,lead,Vakif Gureba Training and Research Hospital,Health care Institution
77,11207578,NCT01105923,OTHER,lead,Brigham and Women's Hospital,Health care Institution
78,11209641,NCT01129492,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
79,11209642,NCT01129492,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,OTHER_GOV
80,11209643,NCT01129492,OTHER_GOV,collaborator,Conselho Nacional de Desenvolvimento Científico e Tecnológico,OTHER_GOV
81,11209644,NCT01129492,OTHER_GOV,collaborator,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior.,OTHER_GOV
82,11210968,NCT01143987,OTHER,lead,Chinese University of Hong Kong,University
83,11207146,NCT01100619,INDUSTRY,lead,Exelixis,INDUSTRY
84,11207360,NCT01103206,OTHER,lead,"University Hospital, Rouen",Health care Institution
85,11207361,NCT01103206,OTHER_GOV,collaborator,"Institut National de la Santé Et de la Recherche Médicale, France",OTHER_GOV
86,11207385,NCT01103557,OTHER,lead,Pusan National University Hospital,Health care Institution
87,11207620,NCT01106443,OTHER,lead,University of Alberta,University
88,11208455,NCT01115543,OTHER,lead,Mahidol University,University
89,11208657,NCT01118065,OTHER,lead,Leiden University Medical Center,Health care Institution
90,11210305,NCT01137097,OTHER,lead,Samsung Medical Center,Health care Institution
91,11210732,NCT01141309,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
92,11214275,NCT01182584,OTHER,lead,National Taiwan University Hospital,Health care Institution
93,11211507,NCT01150318,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other organization
94,10787882,NCT03454477,OTHER,lead,Fujian Medical University,University
95,10787883,NCT03454464,OTHER,lead,Fujian Medical University,University
96,11213903,NCT01178450,OTHER,lead,Josep M Cruzado,Other organization
97,11211421,NCT01149291,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",INDUSTRY
98,11211802,NCT01153360,OTHER,lead,Yonsei University,University
99,11211839,NCT01153945,OTHER,lead,Meir Medical Center,Health care Institution
100,11212641,NCT01163565,OTHER,lead,University of Alberta,University
101,11212642,NCT01163565,INDUSTRY,collaborator,Medtronic - MITG,INDUSTRY
102,11212645,NCT01163669,OTHER,lead,The Cleveland Clinic,Other organization
103,11212646,NCT01163669,INDUSTRY,collaborator,Amgen,INDUSTRY
104,10922848,NCT05391945,OTHER,lead,Centre Hospitalier Universitaire Saint Pierre,Health care Institution
105,11212699,NCT01164176,OTHER,lead,Yonsei University,University
106,11212968,NCT01167309,INDUSTRY,lead,LEO Pharma,INDUSTRY
107,11213478,NCT01173289,OTHER_GOV,lead,"National Cancer Center, Korea",Health care Institution
108,10653194,NCT05068687,OTHER,lead,"University Hospital, Ghent",Health care Institution
109,10653195,NCT05068687,INDUSTRY,collaborator,XEOS Medical,INDUSTRY
110,11215532,NCT01197183,INDUSTRY,lead,"Merck KGaA, Darmstadt, Germany",INDUSTRY
111,10923175,NCT05176639,INDUSTRY,lead,"Viridian Therapeutics, Inc.",Industry
112,11215708,NCT01199614,OTHER,lead,John P. Bilezikian,Other organization
113,11215709,NCT01199614,INDUSTRY,collaborator,NPS Pharma,INDUSTRY
114,11215710,NCT01199614,INDUSTRY,collaborator,Shire,INDUSTRY
115,11216169,NCT01204359,OTHER,lead,Sun Yat-sen University,University
116,11217828,NCT01223638,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
117,11217535,NCT01220050,OTHER,lead,Mario Negri Institute for Pharmacological Research,Other organization
118,11217687,NCT01221896,OTHER,lead,Hadassah Medical Organization,Other organization
119,11217698,NCT01222026,OTHER,lead,Medical University of Vienna,University
120,11217699,NCT01222026,OTHER_GOV,collaborator,National Bank of Austria,OTHER_GOV
121,11218076,NCT01226810,OTHER,lead,Rambam Health Care Campus,Other organization
122,11217936,NCT01225016,OTHER,lead,University of Alabama at Birmingham,University
123,11218250,NCT01228786,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,OTHER_GOV
124,11218142,NCT01227499,OTHER,lead,xiaolong zhao,Other organization
125,11218143,NCT01227499,OTHER,collaborator,Zhongda Hospital,Health care Institution
126,11218144,NCT01227499,OTHER,collaborator,Fudan University,University
127,11221362,NCT01263951,OTHER,lead,Thomas Jefferson University,University
128,11218342,NCT01229865,INDUSTRY,lead,Vascular Biogenics Ltd. operating as VBL Therapeutics,Industry
129,11221363,NCT01263951,INDUSTRY,collaborator,Bayer,INDUSTRY
130,11221364,NCT01263951,INDUSTRY,collaborator,Novartis Pharmaceuticals,INDUSTRY
131,11223872,NCT01292044,OTHER,lead,Centre Hospitalier Universitaire de Nīmes,Health care Institution
132,11221504,NCT01265381,NIH,lead,National Cancer Institute (NCI),Government Agency
133,11221940,NCT01270425,OTHER,lead,Meir Medical Center,Health care Institution
134,11222225,NCT01273714,OTHER,lead,Jagiellonian University,University
135,11222827,NCT01280214,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
136,11222834,NCT01280292,OTHER_GOV,lead,Sheba Medical Center,Health care Institution
137,11222116,NCT01272414,OTHER,lead,University of Toronto,University
138,11222117,NCT01272414,INDUSTRY,collaborator,Allergan,INDUSTRY
139,11225201,NCT01306916,FED,lead,Walter Reed Army Medical Center,Health care Institution
140,11224168,NCT01295333,OTHER,lead,Assistance Publique Hopitaux De Marseille,Health care Institution
141,10653527,NCT02609685,OTHER,lead,Cedars-Sinai Medical Center,Health care Institution
142,11224384,NCT01297699,OTHER,lead,Hospital Clinico Universitario de Santiago,Health care Institution
143,11224385,NCT01297699,OTHER,collaborator,Fundación Ramón Domínguez,Other organization
144,10653554,NCT02178345,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
145,11225277,NCT01307761,OTHER,lead,Far Eastern Memorial Hospital,Health care Institution
146,11225337,NCT01308320,OTHER,lead,Yonsei University,University
147,11225585,NCT01311089,OTHER,lead,Yonsei University,University
148,11226946,NCT01325857,OTHER,lead,Yonsei University,University
149,11226492,NCT01320813,OTHER,lead,Centre Hospitalier Universitaire de Nīmes,Health care Institution
150,11226633,NCT01322165,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)",NIH
151,11226634,NCT01322165,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Government Agency
152,11227613,NCT01333267,OTHER,lead,University of Pittsburgh,University
153,11227312,NCT01329666,OTHER,lead,Columbia University,University
154,11227313,NCT01329666,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
155,11228667,NCT05172921,OTHER,lead,Icahn School of Medicine at Mount Sinai,Other organization
156,11228408,NCT01341886,OTHER,lead,Mashhad University of Medical Sciences,University
157,11227874,NCT01335802,OTHER,lead,Naestved Hospital,Health care Institution
158,11227875,NCT01335802,OTHER,collaborator,University of Copenhagen,University
159,11227877,NCT01335828,OTHER,lead,AdministrateurCIC,Other organization
160,11228126,NCT01338597,OTHER,lead,Second Military Medical University,University
161,11228526,NCT05251194,OTHER,lead,Seoul National University Hospital,Health care Institution
162,11228527,NCT05251194,OTHER,collaborator,SMG-SNU Boramae Medical Center,Health care Institution
163,11229096,NCT03246958,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
164,11228629,NCT05243979,OTHER,lead,Assiut University,University
165,11229097,NCT03246958,INDUSTRY,collaborator,Bristol-Myers Squibb,INDUSTRY
166,11229116,NCT03122847,OTHER,lead,Torben Harsløf,Other organization
167,11229117,NCT03122847,OTHER,collaborator,Odense University Hospital,Health care Institution
168,11229829,NCT01349634,OTHER,lead,McGill University,University
169,11229830,NCT01349634,OTHER,collaborator,Micronutrient Initiative,Other organization
170,11229831,NCT01349634,OTHER,collaborator,Ethiopian Health and Nutrition Research Institute,Other organization
171,11232281,NCT01376648,OTHER,lead,Huashan Hospital,Health care Institution
172,11230272,NCT01354639,OTHER,lead,Yonsei University,University
173,11231685,NCT01369953,NIH,lead,National Human Genome Research Institute (NHGRI),NIH
174,11232006,NCT01373736,OTHER_GOV,lead,Vancouver Coastal Health,OTHER_GOV
175,11230574,NCT01358136,OTHER,lead,Naestved Hospital,Health care Institution
176,11230575,NCT01358136,UNKNOWN,collaborator,"Denmark:Department of Otorhinolaryngology Slagelse Hospital, Hospital South",Health care Institution
177,11230576,NCT01358136,OTHER,collaborator,Region Zealand,Other organization
178,10653781,NCT05015127,INDUSTRY,lead,Harbour BioMed (Guangzhou) Co. Ltd.,Industry
179,11232110,NCT01374659,NETWORK,lead,Korean Association of Endocrine Surgeons,NETWORK
180,11232529,NCT01379170,OTHER,lead,Maastricht University Medical Center,Health care Institution
181,11232530,NCT01379196,OTHER,lead,Rabin Medical Center,Health care Institution
182,10788715,NCT04858867,OTHER,lead,Leiden University Medical Center,Health care Institution
183,11233079,NCT01384786,OTHER,lead,Copenhagen University Hospital at Herlev,Health care Institution
184,11232901,NCT01382966,OTHER,lead,RFM Renal Treatment Services,Other organization
185,11234038,NCT01395134,OTHER,lead,Jagiellonian University,University
186,11233799,NCT01392222,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
187,11234167,NCT01396733,OTHER,lead,Asan Medical Center,Health care Institution
188,11234845,NCT01922440,INDUSTRY,lead,Takeda,INDUSTRY
189,11234509,NCT04598815,OTHER,lead,University of Pisa,University
190,11234846,NCT01922440,INDUSTRY,collaborator,"Takeda Development Center Americas, Inc.",Industry
191,11238153,NCT00768820,OTHER,lead,The Chaim Sheba Medical Center,Health care Institution
192,11236628,NCT04288115,FED,lead,VA Office of Research and Development,Government Agency
193,11236629,NCT04288115,FED,collaborator,Central Arkansas Veterans Healthcare System,FED
194,10924440,NCT05088187,OTHER,lead,Karolinska University Hospital,Health care Institution
195,10924441,NCT05088187,OTHER,collaborator,The Netherlands Cancer Institute,Other organization
196,11236235,NCT04662190,OTHER,lead,Althaia Xarxa Assistencial Universitària de Manresa,Other organization
197,11236236,NCT04662190,UNKNOWN,collaborator,Societat Catalana d'Oftalmologia,UNKNOWN
198,11239386,NCT01409798,OTHER,lead,University of Nebraska,University
199,11238345,NCT01398774,OTHER,lead,Children's Hospital of Philadelphia,Health care Institution
200,10654133,NCT02988817,INDUSTRY,lead,Genmab,INDUSTRY
201,11238273,NCT01398085,OTHER,lead,"University College, London",University
202,11238274,NCT01398085,OTHER,collaborator,Cancer Research UK,Other organization
203,11238753,NCT01403324,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
204,10789676,NCT03447093,OTHER,lead,First Affiliated Hospital of Harbin Medical University,Health care Institution
205,11239246,NCT01408368,OTHER,lead,Jagiellonian University,University
206,11240075,NCT01417442,OTHER,lead,Bezmialem Vakif University,University
207,11239688,NCT01413113,OTHER,lead,University of Washington,University
208,11239689,NCT01413113,INDUSTRY,collaborator,GlaxoSmithKline,INDUSTRY
209,11239690,NCT01413113,NIH,collaborator,National Cancer Institute (NCI),Government Agency
210,11239691,NCT01413113,NETWORK,collaborator,National Comprehensive Cancer Network,NETWORK
211,11240820,NCT01424878,NIH,lead,National Cancer Institute (NCI),Government Agency
212,11240467,NCT01421407,INDUSTRY,lead,Theraclion,INDUSTRY
213,11241067,NCT05385029,OTHER,lead,OMER B ABDELBASIT,Other organization
214,11241334,NCT05002998,INDUSTRY,lead,"Horizon Therapeutics USA, Inc.",Industry
215,11241748,NCT04211337,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
216,10924690,NCT04988802,OTHER,lead,University Hospital Dubrava,Health care Institution
217,11241749,NCT04211337,INDUSTRY,collaborator,Eli Lilly and Company,INDUSTRY
218,10789932,NCT03444246,OTHER,lead,Xijing Hospital,Health care Institution
219,11000331,NCT02688608,OTHER,lead,Saad A Khan,Other organization
220,11000332,NCT02688608,INDUSTRY,collaborator,Merck Sharp & Dohme LLC,INDUSTRY
221,11242054,NCT03157128,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
222,11242055,NCT03157128,INDUSTRY,collaborator,Eli Lilly and Company,INDUSTRY
223,11242253,NCT01426724,OTHER,lead,University of Virginia,University
224,11242379,NCT01428167,OTHER,lead,"The University of Texas Medical Branch, Galveston",University
225,11241894,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
226,11241895,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,INDUSTRY
227,11244031,NCT01447368,OTHER,lead,The University of Hong Kong,University
228,11243285,NCT01438554,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
229,11243286,NCT01438554,NETWORK,collaborator,National Comprehensive Cancer Network,NETWORK
230,11243287,NCT01438554,INDUSTRY,collaborator,Novartis,INDUSTRY
231,10655393,NCT03573960,INDUSTRY,lead,Eisai Pharmaceuticals India Pvt. Ltd,INDUSTRY
232,11242855,NCT01433809,OTHER,lead,Norman Eberhardt,Other organization
233,11243132,NCT01436994,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
234,11243150,NCT01437254,OTHER,lead,AHS Cancer Control Alberta,Other organization
235,11243151,NCT01437254,UNKNOWN,collaborator,"Natural Resources, Canada",UNKNOWN
236,11243152,NCT01437254,UNKNOWN,collaborator,Edmonton PET Centre,UNKNOWN
237,11243492,NCT01441154,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
238,11056176,NCT05078853,OTHER,lead,Soroka University Medical Center,Health care Institution
239,10790561,NCT03437174,OTHER,lead,University of Wuerzburg,University
240,11244528,NCT01453634,INDUSTRY,lead,"OPKO Health, Inc.",Industry
241,10790562,NCT03437174,OTHER,collaborator,Ludwig-Maximilians - University of Munich,University
242,10790563,NCT03437174,OTHER,collaborator,University Medical Center Rostock,Health care Institution
243,10790564,NCT03437174,UNKNOWN,collaborator,"Praxis Endokrinologie in Charlottenburg, Berlin",UNKNOWN
244,10790565,NCT03437174,OTHER,collaborator,"Charite University, Berlin, Germany",University
245,10790566,NCT03437174,UNKNOWN,collaborator,"Endocrine Practice, Oldenburg, Germany",UNKNOWN
246,10790990,NCT03432299,OTHER,lead,Seoul National University Hospital,Health care Institution
247,10790831,NCT03434067,OTHER,lead,"Bo Wang,MD",Other organization
248,10791605,NCT03425747,OTHER,lead,Campus Bio-Medico University,University
249,11244981,NCT01458600,OTHER,lead,Mikael Lantz,Other organization
250,10792054,NCT03420963,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
251,10792055,NCT03420963,NIH,collaborator,National Cancer Institute (NCI),Government Agency
252,10792439,NCT03416686,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other organization
253,10792678,NCT03414021,OTHER,lead,Lille Catholic University,University
254,11245130,NCT01460030,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
255,10792978,NCT03411187,OTHER,lead,"Bo Wang,MD",Other organization
256,10870560,NCT02727738,OTHER,lead,University of Pisa,University
257,10655813,NCT03602495,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
258,11245635,NCT01465867,OTHER,lead,University of Roma La Sapienza,University
259,10655904,NCT01837745,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
260,10667565,NCT04784208,INDUSTRY,lead,Abbott,INDUSTRY
261,11246079,NCT01471288,OTHER,lead,Mashhad University of Medical Sciences,University
262,11246080,NCT01471288,UNKNOWN,collaborator,Pharmaceutical Research Center,UNKNOWN
263,10870640,NCT02726503,OTHER,lead,"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",Other organization
264,11246736,NCT01479088,OTHER,lead,ENRICO VERRINA,Other organization
265,10794463,NCT03395925,INDUSTRY,lead,Olympus Surgical Technologies Europe,INDUSTRY
266,10925528,NCT04472026,OTHER,lead,University of Florida,University
267,10794807,NCT03392402,OTHER,lead,Maria Sklodowska-Curie National Research Institute of Oncology,Other organization
268,10925529,NCT04472026,NIH,collaborator,National Cancer Institute (NCI),Government Agency
269,10794689,NCT03393728,OTHER_GOV,lead,Yaounde Central Hospital,Health care Institution
270,10870705,NCT02726282,OTHER,lead,Mayo Clinic,Health care Institution
271,11246961,NCT01481402,OTHER,lead,Jens Faber,Other organization
272,10870726,NCT02725879,OTHER,lead,Aristotle University Of Thessaloniki,University
273,11247435,NCT01486667,OTHER,lead,King Saud University,University
274,10925820,NCT05077865,INDUSTRY,lead,"MyMD Pharmaceuticals, Inc.",Industry
275,11247469,NCT01487057,OTHER,lead,Prof. Dr. I. Chiricuta Institute of Oncology,Other organization
276,11247470,NCT01487057,OTHER,collaborator,Iuliu Hatieganu University of Medicine and Pharmacy,University
277,10795235,NCT03387943,INDUSTRY,lead,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",Industry
278,11247230,NCT01484379,OTHER,lead,Rambam Health Care Campus,Other organization
279,10795798,NCT03382158,OTHER,collaborator,Dana-Farber Cancer Institute,Health care Institution
280,10870884,NCT02724176,OTHER,lead,Beijing Cancer Hospital,Health care Institution
281,10795791,NCT03382158,OTHER,lead,Children's Hospitals and Clinics of Minnesota,Health care Institution
282,10795792,NCT03382158,OTHER,collaborator,Children's National Research Institute,Other organization
283,10795793,NCT03382158,OTHER,collaborator,Washington University School of Medicine,University
284,10795794,NCT03382158,UNKNOWN,collaborator,"ResourcePath, LLC",UNKNOWN
285,10795795,NCT03382158,OTHER,collaborator,Beijing Children's Hospital,Health care Institution
286,10795796,NCT03382158,OTHER,collaborator,University of Cambridge,University
287,10795797,NCT03382158,OTHER,collaborator,Emory University,University
288,11247648,NCT01488721,INDUSTRY,lead,Luminex Corporation,INDUSTRY
289,10797506,NCT03363347,OTHER,lead,Heidelberg University,University
290,10796211,NCT03377829,OTHER,lead,WeiWei Zhan,Other organization
291,10796993,NCT03369405,OTHER,lead,University at Buffalo,University
292,10796079,NCT03379181,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
293,10796396,NCT03375931,OTHER,lead,Yonsei University,University
294,10871085,NCT02721992,OTHER,lead,University of Pisa,University
295,11249742,NCT01511393,INDUSTRY,lead,Novo Nordisk A/S,INDUSTRY
296,11248540,NCT01498341,OTHER,lead,University of Aarhus,University
297,10797833,NCT03359668,OTHER,lead,"University Health Network, Toronto",University
298,11249631,NCT01510002,OTHER,lead,Jagiellonian University,University
299,11249743,NCT01511393,INDUSTRY,collaborator,AstraZeneca,INDUSTRY
300,11249744,NCT01511393,INDUSTRY,collaborator,Eli Lilly and Company,INDUSTRY
301,11249745,NCT01511393,INDUSTRY,collaborator,"United BioSource, LLC",INDUSTRY
302,11249816,NCT01512212,OTHER,lead,SB Istanbul Education and Research Hospital,Health care Institution
303,11249817,NCT01512212,OTHER,collaborator,Bezmialem Vakif University,University
304,10927330,NCT02408887,NIH,lead,National Cancer Institute (NCI),Government Agency
305,10927085,NCT04747275,OTHER,lead,Children's Mercy Hospital Kansas City,Health care Institution
306,10927172,NCT04233398,INDUSTRY,lead,Theraclion,INDUSTRY
307,10927720,NCT03646383,OTHER,lead,"University Hospital, Toulouse",Health care Institution
308,10800556,NCT03331172,OTHER,lead,The University of Hong Kong,University
309,10801124,NCT03324893,OTHER,lead,"University Health Network, Toronto",University
310,10801189,NCT03324334,OTHER,lead,Assiut University,University
311,10928854,NCT05103774,OTHER,lead,Sohag University,University
312,10801228,NCT03324022,OTHER,lead,National Taiwan University Hospital,Health care Institution
313,10929412,NCT04704349,OTHER,lead,Centre Hospitalier Régional d'Orléans,Health care Institution
314,11251218,NCT01528904,OTHER,lead,University of Belgrade,University
315,11252078,NCT01539499,OTHER,lead,University of Arkansas,University
316,11251399,NCT01530919,OTHER,lead,University of Louisville,University
317,11251400,NCT01530919,OTHER,collaborator,Norton Healthcare,Other organization
318,11251401,NCT01530919,OTHER,collaborator,Jewish Hospital and St. Mary's Healthcare,Health care Institution
319,11251654,NCT01534169,OTHER,lead,Xiao-Ming Mao,Other organization
320,11251829,NCT01536678,INDUSTRY,lead,GlaxoSmithKline,INDUSTRY
321,11252085,NCT01539655,INDUSTRY,lead,Sanofi,INDUSTRY
322,11056524,NCT04305561,OTHER,lead,Odense University Hospital,Health care Institution
323,10929653,NCT02378233,OTHER,lead,Göteborg University,University
324,10929654,NCT02378233,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
325,10871698,NCT02714946,OTHER,lead,Campus Bio-Medico University,University
326,10929986,NCT03676647,OTHER,lead,City of Hope Medical Center,Health care Institution
327,10929940,NCT04104529,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other organization
328,10929987,NCT03676647,NIH,collaborator,National Cancer Institute (NCI),Government Agency
329,10802862,NCT03307694,OTHER,lead,Emory University,University
330,11252662,NCT01545622,OTHER,lead,University of Arkansas,University
331,10802665,NCT03309631,OTHER,lead,Pontificia Universidad Catolica de Chile,University
332,10802666,NCT03309631,UNKNOWN,collaborator,Geneprodx,UNKNOWN
333,10871870,NCT02713269,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
334,10871871,NCT02713269,NIH,collaborator,National Cancer Institute (NCI),Government Agency
335,10803936,NCT03295955,OTHER,lead,Seoul National University Hospital,Health care Institution
336,10803284,NCT03303053,OTHER,lead,"Clinical Research Centre, Malaysia",Other organization
337,10803285,NCT03303053,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",OTHER_GOV
338,10803486,NCT03300765,OTHER,lead,"Xiayun He, MD",Other organization
339,10803539,NCT03300284,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
